Time (ns),Current (nA),Voltage (mV),Energy (uJ)
7839954000,184800,3594,7020.6
7841034000,184800,3594,7021.4
7842114000,184800,3595,7022.2
7843193000,184800,3595,7023
7844273000,184800,3595,7023.3
7845608000,184800,3595,7024.1
7846688000,184800,3595,7024.9
7847773000,184800,3594,7025.7
7848853000,184800,3595,7026.6
7849932000,184800,3594,7027.4
7851268000,184800,3594,7028.2
7852348000,184800,3595,7029
7853428000,184800,3595,7029.8
7854507000,184800,3594,7030.1
7855586000,184800,3594,7030.9
7856927000,184800,3593,7031.7
7858006000,184800,3594,7032.5
7859086000,184800,3593,7033.3
7860165000,184800,3593,7034.1
7861244000,184800,3594,7035
7862579000,184800,3594,7035.7
7863658000,184800,3594,7036.6
7864737000,184800,3594,7036.9
7865817000,184800,3594,7037.7
7866902000,184800,3593,7038.5
7868237000,184800,3593,7039.3
7869316000,184800,3593,7040.1
7870396000,184800,3594,7040.9
7871480000,185600,3593,7041.7
7872559000,185600,3594,7042.1
7873893000,185600,3594,7043.3
7874973000,185600,3594,7043.7
7876051000,185600,3593,7044.5
7877135000,185600,3593,7045.3
7878214000,185600,3593,7046.1
7879549000,185600,3592,7046.9
7880629000,185600,3593,7047.7
7881709000,185600,3593,7048.5
7882789000,185600,3593,7048.9
7883869000,185600,3593,7049.7
7885203000,185600,3592,7050.5
7886282000,185600,3593,7051.3
7887367000,185600,3592,7052.1
7888445000,185600,3592,7052.9
7889525000,185600,3591,7053.7
7890861000,185600,3592,7054.5
7891941000,185600,3592,7055.3
7893019000,185600,3592,7056.1
7894099000,185600,3592,7056.5
7895177000,185600,3592,7057.3
7896512000,185600,3591,7058.1
7897597000,185600,3591,7058.9
7898678000,185600,3591,7059.7
7899757000,185600,3591,7060.5
7900838000,185600,3592,7061.3
7902173000,185600,3592,7062.1
7903253000,185600,3592,7062.9
7904333000,185600,3592,7063.3
7905413000,185600,3592,7064.1
7906492000,185600,3592,7064.9
7907832000,185600,3591,7065.7
7908911000,185600,3591,7066.5
7909992000,185600,3592,7067.3
7911071000,185600,3592,7068.1
7912151000,185600,3592,7068.5
7913490000,185600,3593,7069.7
7914571000,185600,3592,7070.1
7915650000,185600,3592,7070.9
7916736000,185600,3592,7071.7
7917816000,185600,3592,7072.5
7919150000,185600,3592,7073.3
7920230000,185600,3592,7074.1
7921311000,185600,3592,7074.9
7922389000,185600,3592,7075.7
7923468000,185600,3592,7076.1
7924803000,185600,3592,7076.9
7925883000,185600,3592,7077.7
7926968000,185600,3591,7078.5
7928047000,185600,3591,7079.3
7929126000,185600,3591,7080.1
7930461000,185600,3592,7080.9
7931540000,185600,3592,7081.7
7932619000,185600,3592,7082.5
7933699000,185600,3592,7082.9
7934779000,185600,3592,7083.7
7936114000,185600,3592,7084.5
7937199000,185600,3592,7085.3
7938278000,185600,3591,7086.1
7939358000,185600,3592,7086.9
7940438000,185600,3593,7087.7
7941773000,185600,3593,7088.5
7942852000,185600,3594,7089.3
7943932000,185600,3594,7089.7
7945012000,185600,3594,7090.5
7946092000,185600,3593,7091.3
7947432000,185600,3593,7092.1
7948512000,185600,3593,7092.9
7949592000,185600,3593,7093.7
7950671000,185600,3594,7094.5
7951751000,185600,3593,7094.9
7953085000,184900,3595,7096.1
7954164000,184900,3594,7096.5
7955248000,184900,3594,7097.3
7956328000,184900,3594,7098.1
7957413000,184900,3594,7098.9
7958748000,184900,3594,7099.7
7959828000,184900,3594,7100.5
7960908000,184900,3594,7101.3
7961988000,184900,3593,7101.6
7963066000,184900,3594,7102.4
7964402000,184900,3594,7103.2
7965481000,184900,3593,7104
7966560000,184900,3593,7104.9
7967646000,184900,3593,7105.7
7968726000,184900,3594,7106.5
7970062000,184900,3594,7107.3
7971140000,184900,3594,7108.1
7972221000,184900,3594,7108.4
7973300000,184900,3594,7109.2
7974379000,184900,3593,7110
7975715000,184900,3593,7110.8
7976800000,184900,3593,7111.6
7977880000,184900,3593,7112.4
7978959000,184900,3593,7113.3
7980039000,184900,3594,7114.1
7981375000,184900,3594,7114.9
7982454000,184900,3593,7115.2
7983534000,184900,3594,7116
7984613000,184900,3593,7116.8
7985692000,184900,3593,7117.6
7987033000,184900,3593,7118.4
7988112000,184900,3593,7119.2
7989191000,184900,3593,7120
7990271000,184900,3593,7120.9
7991349000,184900,3593,7121.2
7992683000,184900,3593,7122
7993763000,184900,3593,7122.8
7994843000,184900,3593,7123.6
7995922000,184900,3593,7124.4
7997012000,184900,3593,7125.2
7998347000,184900,3593,7126
7999426000,184900,3592,7126.8
8000505000,184900,3593,7127.6
8001585000,184900,3593,7128
8002665000,184900,3593,7128.8
8004000000,184900,3592,7129.6
8005078000,184900,3592,7130.4
8006158000,184900,3592,7131.2
8007244000,184900,3592,7132
8008324000,184900,3592,7132.8
8009659000,184900,3592,7133.6
8010738000,184900,3593,7134.4
8011819000,184900,3592,7134.8
8012897000,184900,3592,7135.6
8013976000,184900,3591,7136.4
8015311000,184900,3592,7137.2
8016390000,184900,3591,7138
8017476000,184900,3591,7138.8
8018556000,184900,3592,7139.6
8019635000,184900,3592,7140.4
8020970000,184900,3592,7141.2
8022050000,184900,3592,7141.6
8023130000,184900,3591,7142.4
8024209000,184900,3592,7143.2
8025289000,184900,3591,7144
8026624000,184900,3591,7144.8
8027709000,184900,3591,7145.6
8028788000,184900,3592,7146.4
8029869000,184900,3593,7147.2
8030948000,184900,3592,7147.6
8032283000,184900,3592,7148.4
8033364000,184900,3592,7149.2
8034443000,184900,3592,7150
8035522000,184400,3592,7150.8
8036602000,184400,3592,7151.6
8037944000,184400,3592,7152.4
8039028000,184400,3593,7153.2
8040107000,184400,3592,7153.6
8041187000,184400,3593,7154.4
8042267000,184400,3593,7155.2
8043602000,184400,3592,7156
8044682000,184400,3592,7156.8
8045762000,184400,3592,7157.6
8046847000,184400,3592,7158.4
8047928000,184400,3593,7159.2
8049263000,184400,3593,7160
8050342000,184400,3593,7160.4
8051422000,184400,3593,7161.2
8052501000,184400,3592,7162
8053581000,184400,3593,7162.8
8054916000,184400,3592,7163.6
8055995000,184400,3592,7164.4
8057081000,184400,3592,7165.2
8058162000,184400,3593,7166
8059240000,184400,3592,7166.4
8060576000,184400,3593,7167.2
8061656000,184400,3593,7168
8062735000,184400,3593,7168.8
8063815000,184400,3593,7169.6
8064894000,184400,3593,7170.4
8066229000,184400,3593,7171.2
8067315000,184400,3593,7172
8068394000,184400,3593,7172.8
8069473000,184400,3593,7173.2
8070553000,184400,3593,7174
8071888000,184400,3593,7174.7
8072969000,184400,3593,7175.6
8074048000,184400,3593,7176.4
8075128000,184400,3593,7177.2
8076207000,184400,3593,7178
8077547000,184400,3593,7178.8
8078627000,184400,3594,7179.6
8079705000,184400,3594,7179.9
8080790000,184400,3593,7180.7
8081868000,184400,3593,7181.6
8083202000,184400,3593,7182.3
8084282000,184400,3593,7183.2
8085362000,184400,3592,7184
8086441000,184400,3592,7184.8
8087527000,184400,3593,7185.6
8088862000,184400,3593,7186.4
8089942000,184400,3593,7187.2
8091022000,184400,3593,7187.5
8092101000,184400,3593,7188.3
8093181000,184400,3593,7189.1
8094516000,184400,3592,7189.9
8095596000,184400,3592,7190.7
8096676000,184400,3593,7191.6
8097762000,184400,3593,7192.4
8098841000,184400,3592,7192.7
8100176000,184400,3593,7193.5
8101255000,184400,3593,7194.3
8102335000,184400,3593,7195.1
8103414000,184400,3593,7195.9
8104493000,184400,3592,7196.7
8105828000,184400,3593,7197.5
8106914000,184400,3593,7198.3
8107993000,184400,3593,7199.1
8109073000,184400,3593,7199.5
8110152000,184400,3593,7200.3
8111487000,184400,3593,7201.1
8112566000,184400,3592,7201.9
8113646000,184400,3592,7202.7
8114726000,184400,3592,7203.5
8115806000,184400,3593,7204.3
8117147000,184900,3593,7205.1
8118225000,184900,3593,7205.9
8119305000,184900,3593,7206.3
8120384000,184900,3592,7207.1
8121464000,184900,3592,7207.9
8122802000,184900,3592,7208.7
8123883000,184900,3592,7209.5
8124962000,184900,3592,7210.3
8126043000,184900,3593,7211.1
8127128000,184900,3592,7211.5
8128463000,184900,3593,7212.7
8129541000,184900,3593,7213.1
8130620000,184900,3593,7213.9
8131700000,184900,3592,7214.7
8132779000,184900,3592,7215.5
8134114000,184900,3592,7216.3
8135193000,184900,3592,7217.1
8136273000,184900,3593,7217.9
8137358000,184900,3593,7218.7
8138438000,184900,3593,7219.1
8139773000,184900,3592,7219.9
8140852000,184900,3593,7220.7
8141932000,184900,3592,7221.5
8143012000,184900,3593,7222.3
8144093000,184900,3592,7223.1
8145428000,184900,3593,7223.9
8146508000,184900,3592,7224.7
8147593000,184900,3593,7225.5
8148672000,184900,3593,7225.9
8149752000,184900,3594,7226.7
8151087000,184900,3593,7227.5
8152166000,184900,3593,7228.3
8153245000,184900,3592,7229.1
8154324000,184900,3592,7229.9
8155405000,184900,3593,7230.7
8156745000,184900,3593,7231.5
8157824000,184900,3593,7232.3
8158904000,184900,3593,7232.7
8159984000,184900,3593,7233.5
8161064000,184900,3593,7234.3
8162398000,184900,3592,7235.1
8163478000,184900,3592,7235.9
8164561000,184900,3592,7236.7
8165641000,184900,3593,7237.5
8166726000,184900,3593,7238.3
8168061000,184900,3593,7239.1
8169140000,184900,3593,7239.5
8170220000,184900,3593,7240.3
8171300000,184900,3592,7241.1
8172380000,184900,3592,7241.9
8173716000,184900,3592,7242.7
8174795000,184900,3592,7243.5
8175874000,184900,3593,7244.3
8176960000,184900,3594,7245.1
8178040000,184900,3593,7245.5
8179375000,184900,3594,7246.7
8180454000,184900,3594,7247.1
8181534000,184900,3593,7247.9
8182614000,184900,3593,7248.7
8183694000,184900,3594,7249.5
8185030000,184900,3593,7250.3
8186109000,184900,3594,7251.1
8187195000,184900,3594,7251.9
8188274000,184900,3594,7252.7
8189355000,184900,3593,7253.1
8190689000,184900,3594,7253.9
8191769000,184900,3593,7254.7
8192848000,184900,3593,7255.5
8193928000,184900,3593,7256.3
8195007000,184900,3594,7257.1
8196342000,184900,3594,7257.9
8197428000,184900,3594,7258.7
8198508000,184900,3594,7259
8199587000,184400,3593,7259.9
8200667000,184400,3594,7260.7
8202002000,184400,3593,7261.4
8203082000,184400,3593,7262.3
8204162000,184400,3592,7263.1
8205242000,184400,3593,7263.9
8206327000,184400,3593,7264.7
8207668000,184400,3594,7265.5
8208746000,184400,3593,7265.8
8209826000,184400,3593,7266.6
8210906000,184400,3593,7267.4
8211986000,184400,3593,7268.3
8213321000,184400,3593,7269
8214401000,184400,3592,7269.9
8215259000,184400,3593,7270.2
8216251000,184400,3592,7271
8217115000,184400,3593,7271.4
8218363000,184400,3593,7272.2
8219222000,184400,3593,7272.6
8220215000,184400,3593,7273.4
8221072000,184400,3593,7273.8
8222064000,184400,3593,7274.6
8223177000,184400,3593,7275
8224169000,184400,3594,7275.8
8225028000,184400,3594,7276.2
8226019000,184400,3593,7276.6
8226882000,184400,3594,7277.4
8228131000,184400,3593,7277.7
8228989000,184400,3594,7278.6
8229982000,184400,3593,7278.9
8230840000,184400,3592,7279.3
8231833000,184400,3593,7280.1
8232946000,184400,3592,7280.5
8233939000,184400,3593,7281.3
8234797000,184400,3592,7281.7
8235789000,184400,3593,7282.5
8236648000,184400,3592,7282.9
8237901000,184400,3593,7283.7
8238759000,184400,3592,7284.1
8239751000,184400,3593,7284.9
8240609000,184400,3592,7285.3
8241602000,184400,3593,7285.6
8242715000,184400,3593,7286.4
8243709000,184400,3593,7286.8
8244568000,184400,3594,7287.6
8245560000,184400,3593,7288
8246418000,184400,3593,7288.4
8247672000,184400,3593,7289.2
8248535000,184400,3593,7289.6
8249528000,184400,3593,7290.4
8250386000,184400,3593,7290.8
8251377000,184400,3592,7291.6
8252490000,184400,3593,7292
8253482000,184400,3592,7292.8
8254341000,184400,3593,7293.2
8255333000,184400,3592,7294
8256191000,184400,3592,7294.4
8257444000,184400,3592,7295.1
8258302000,184400,3593,7295.5
8259295000,184400,3594,7296.3
8260152000,184400,3593,7296.7
8261145000,184400,3594,7297.1
8262258000,184400,3593,7297.9
8263250000,184400,3594,7298.3
8264107000,184400,3594,7299.1
8265101000,184400,3594,7299.5
8265958000,184400,3593,7299.9
8267213000,184400,3594,7300.7
8268071000,184400,3593,7301
8269063000,184400,3593,7301.9
8269920000,184400,3593,7302.2
8270914000,184400,3593,7303
8272027000,184400,3593,7303.4
8273020000,184400,3593,7304.2
8273879000,184400,3593,7304.6
8274872000,184400,3594,7305.4
8275729000,184400,3593,7305.8
8276984000,184400,3594,7306.6
8277840000,184400,3594,7307
8278834000,184400,3594,7307.4
8279692000,184400,3594,7308.2
8280685000,184400,3594,7308.6
8281799000,184400,3595,7309.4
8282792000,184400,3594,7309.7
8283650000,184400,3594,7310.1
8284642000,184400,3594,7310.9
8285500000,184400,3594,7311.3
8286753000,184400,3594,7312.1
8287612000,184400,3594,7312.5
8288604000,184400,3594,7313.3
8289463000,166400,3593,7313.7
8290459000,166400,3594,7314.5
8291573000,166400,3594,7314.9
8292566000,166400,3594,7315.7
8293424000,166400,3594,7316.1
8294416000,166400,3594,7316.4
8295274000,166400,3594,7317.3
8296522000,166400,3594,7317.6
8297385000,166400,3594,7318.4
8298379000,166400,3594,7318.8
8299236000,166400,3594,7319.2
8300230000,166400,3594,7320
8301343000,166400,3593,7320.4
8302335000,166400,3594,7321.2
8303193000,166400,3593,7321.6
8304187000,166400,3594,7322.4
8305044000,166400,3594,7322.8
8306292000,166400,3594,7323.6
8307156000,166400,3593,7324
8308148000,166400,3593,7324.8
8309007000,166400,3593,7325.2
8310000000,166400,3594,7326
8311113000,166400,3594,7326.3
8312106000,166400,3594,7327.1
8312963000,166400,3594,7327.5
8313956000,166400,3594,7327.9
8314814000,166400,3595,7328.7
8316062000,166400,3594,7329.1
8316925000,166400,3595,7329.9
8317918000,166400,3595,7330.3
8318776000,166400,3595,7330.7
8319769000,166400,3595,7331.5
8320882000,166400,3595,7331.8
8321874000,166400,3594,7332.7
8322732000,166400,3594,7333
8323725000,166400,3594,7333.9
8324582000,166400,3594,7334.2
8325831000,166400,3594,7335
8326689000,166400,3593,7335.4
8327687000,166400,3594,7336.2
8328545000,166400,3594,7336.6
8329538000,166400,3594,7337
8330651000,166400,3593,7337.8
8331644000,166400,3594,7338.6
8332506000,166400,3595,7339
8333499000,166400,3594,7339.4
8334356000,166400,3595,7340.2
8335605000,166400,3594,7340.5
8336463000,166400,3595,7341.4
8337462000,166400,3594,7341.7
8338320000,166400,3595,7342.1
8339312000,166400,3594,7342.9
8340425000,166400,3594,7343.3
8341419000,166400,3594,7344.1
8342277000,166400,3594,7344.5
8343269000,166400,3594,7345.3
8344126000,166400,3594,7345.7
8345375000,166400,3594,7346.5
8346232000,166400,3594,7346.9
8347231000,166400,3594,7347.7
8348089000,166400,3595,7348.1
8349081000,166400,3595,7348.5
8350195000,166400,3596,7349.3
8351188000,166400,3595,7349.6
8352045000,166400,3596,7350.5
8353037000,166400,3595,7350.8
8353895000,166400,3595,7351.2
8355143000,166400,3595,7352
8356002000,166400,3595,7352.4
8357000000,166400,3594,7353.2
8357858000,166400,3594,7353.6
8358850000,166400,3594,7354.4
8359963000,166400,3593,7354.8
8360955000,166400,3593,7355.6
8361814000,166400,3593,7356
8362807000,166400,3593,7356.8
8363664000,166400,3593,7357.2
8364913000,166400,3594,7358
8365771000,166400,3593,7358.3
8366770000,166400,3594,7359.2
8367627000,166400,3594,7359.5
8368619000,166400,3594,7359.9
8369732000,166400,3595,7360.7
8370725000,166400,3594,7361.1
8371583000,166400,3595,7361.9
8372576000,166400,3594,7362.3
8373434000,166400,3594,7362.7
8374687000,166400,3594,7363.5
8375545000,166400,3594,7363.9
8376537000,166400,3593,7364.7
8377400000,166400,3593,7365
8378393000,166400,3593,7365.9
8379506000,166400,3593,7366.2
8380498000,166400,3593,7367
8381356000,162400,3592,7367.4
8382349000,162400,3593,7368.2
8383207000,162400,3593,7368.6
8384456000,162400,3594,7369.4
8385314000,162400,3593,7369.8
8386307000,162400,3593,7370.2
8387170000,162400,3593,7371
8388162000,162400,3594,7371.4
8389276000,162400,3594,7372.2
8390269000,162400,3593,7372.6
8391126000,162400,3594,7373.4
8392120000,162400,3594,7373.7
8392978000,162400,3593,7374.1
8394225000,162400,3593,7374.9
8395083000,162400,3593,7375.3
8396075000,162400,3592,7376.1
8396939000,162400,3592,7376.5
8397933000,162400,3593,7377.3
8399046000,162400,3592,7377.7
8400038000,162400,3593,7378.5
8400897000,162400,3592,7378.9
8401890000,162400,3593,7379.7
8402748000,162400,3594,7380.1
8403997000,162400,3594,7380.9
8404854000,162400,3595,7381.3
8405846000,162400,3594,7381.6
8406710000,162400,3595,7382.5
8407703000,162400,3594,7382.8
8408815000,162400,3595,7383.6
8409808000,162400,3595,7384
8410666000,162400,3595,7384.4
8411659000,162400,3595,7385.2
8412518000,162400,3595,7385.6
8413766000,162400,3595,7386.4
8414623000,162400,3594,7386.8
8415616000,162400,3594,7387.6
8416479000,162400,3594,7388
8417478000,162400,3595,7388.8
8418591000,162400,3594,7389.1
8419584000,162400,3595,7390
8420443000,162400,3595,7390.3
8421435000,162400,3595,7390.7
8422293000,162400,3595,7391.5
8423542000,162400,3595,7391.9
8424399000,162400,3596,7392.7
8425392000,162400,3595,7393.1
8426250000,162400,3596,7393.5
8427249000,162400,3596,7394.3
8428363000,162400,3596,7395.1
8429355000,162400,3596,7395.5
8430213000,162400,3596,7395.9
8431205000,162400,3595,7396.7
8432063000,162400,3595,7397.1
8433312000,162400,3595,7397.8
8434170000,162400,3595,7398.2
8435162000,162400,3595,7399
8436020000,162400,3595,7399.4
8437019000,162400,3595,7400.2
8438132000,162400,3595,7400.6
8439125000,162400,3596,7401.4
8439982000,162400,3596,7401.8
8440973000,162400,3595,7402.2
8441830000,162400,3596,7403
8443079000,162400,3595,7403.4
8443936000,162400,3597,7404.2
8444930000,162400,3596,7404.6
8445788000,162400,3596,7404.9
8446784000,162400,3596,7405.8
8447897000,162400,3596,7406.1
8448891000,162400,3596,7406.9
8449749000,162400,3596,7407.3
8450742000,162400,3595,7408.1
8451600000,162400,3595,7408.5
8452849000,162400,3595,7409.3
8453707000,162400,3595,7409.7
8454699000,162400,3596,7410.5
8455558000,162400,3595,7410.9
8456550000,162400,3596,7411.3
8457670000,162400,3595,7412.1
8458667000,162400,3596,7412.9
8459524000,162400,3596,7413.3
8460518000,162400,3595,7413.6
8461376000,162400,3596,7414.5
8462624000,162400,3595,7414.8
8463482000,162400,3596,7415.6
8464475000,162400,3596,7416
8465333000,162400,3596,7416.4
8466326000,162400,3595,7417.2
8467444000,162400,3595,7417.6
8468438000,162400,3594,7418.4
8469295000,162400,3595,7418.8
8470287000,162400,3595,7419.6
8471145000,162400,3595,7420
8472394000,162400,3596,7420.8
8473253000,162400,3595,7421.1
8474245000,162400,3596,7422
8475103000,162400,3596,7422.3
8476096000,162400,3596,7422.7
8477215000,162400,3595,7423.5
8478208000,162400,3596,7423.9
8479065000,162400,3596,7424.7
8480059000,162400,3596,7425.1
8480916000,162400,3595,7425.5
8482164000,162400,3596,7426.3
8483021000,162400,3595,7426.7
8484013000,162400,3595,7427.5
8484871000,162400,3594,7427.9
8485864000,162400,3595,7428.7
8486983000,162400,3594,7429
8487976000,162400,3594,7429.8
8488832000,162400,3594,7430.2
8489824000,162400,3595,7431
8490683000,162400,3594,7431.4
8491932000,162400,3595,7432.2
8492790000,162400,3594,7432.6
8493784000,162400,3595,7433.4
8494640000,162400,3595,7433.8
8495632000,162400,3595,7434.2
8496751000,162400,3596,7435
8497743000,162400,3595,7435.4
8498600000,162400,3596,7436.2
8499593000,162400,3595,7436.6
8500456000,162400,3595,7436.9
8501704000,162400,3594,7437.7
8502562000,162400,3595,7438.1
8503554000,162400,3594,7438.9
8504413000,162400,3594,7439.3
8505405000,162400,3594,7440.1
8506519000,162400,3594,7440.5
8507517000,162400,3594,7441.3
8508375000,162400,3594,7441.7
8509368000,162400,3594,7442.5
8510226000,162400,3594,7442.9
8511474000,162400,3594,7443.7
8512331000,162400,3593,7444.1
8513325000,162400,3594,7444.4
8514183000,162400,3594,7445.3
8515176000,162400,3594,7445.6
8516289000,162400,3594,7446.4
8517287000,162400,3594,7446.8
8518144000,162400,3595,7447.6
8519136000,162400,3594,7448
8519993000,162400,3594,7448.4
8521241000,162400,3594,7449.2
8522100000,162400,3593,7449.6
8523092000,162400,3593,7450.4
8523950000,162400,3593,7450.8
8524943000,162400,3593,7451.6
8526056000,162400,3593,7452
8527055000,162400,3593,7452.8
8527913000,162400,3593,7453.2
8528905000,162400,3593,7454
8529762000,162400,3593,7454.3
8531011000,162400,3594,7455.1
8531869000,162400,3595,7455.5
8532863000,162400,3594,7455.9
8533721000,162400,3595,7456.7
8534714000,162400,3595,7457.1
8535828000,162400,3595,7457.9
8536825000,162400,3594,7458.3
8537684000,162400,3595,7459.1
8538677000,162400,3594,7459.5
8539535000,162400,3595,7459.9
8540783000,162400,3594,7460.7
8541641000,162400,3594,7461
8542639000,162400,3593,7461.9
8543497000,162400,3593,7462.2
8544489000,162400,3594,7463
8545603000,162400,3593,7463.4
8546596000,162400,3594,7464.2
8547460000,162400,3593,7464.6
8548453000,162400,3594,7465.4
8549311000,162400,3594,7465.8
8550559000,162400,3595,7466.6
8551416000,162400,3595,7467
8552409000,162400,3595,7467.4
8553268000,162400,3595,7468.2
8554261000,162400,3595,7468.6
8555375000,162400,3595,7469.4
8556367000,162400,3595,7469.7
8557231000,162400,3594,7470.1
8558223000,162400,3595,7470.9
8559081000,162400,3594,7471.3
8560329000,162400,3594,7472.1
8561186000,162400,3594,7472.5
8562179000,162400,3594,7473.3
8563037000,162400,3593,7473.7
8564030000,162400,3594,7474.5
8565144000,162400,3593,7474.9
8566137000,162400,3594,7475.7
8567001000,162400,3594,7476.1
8567993000,162400,3594,7476.4
8568852000,162400,3594,7477.3
8570100000,162400,3595,7478.1
8570959000,162400,3595,7478.4
8571952000,162400,3595,7478.8
8572810000,162400,3595,7479.6
8573802000,162400,3595,7480
8574916000,162400,3595,7480.8
8575907000,162400,3595,7481.2
8576770000,162400,3595,7481.6
8577762000,162400,3595,7482.4
8578620000,162400,3595,7482.8
8579869000,162400,3594,7483.6
8580726000,162400,3594,7484
8581719000,162400,3594,7484.8
8582577000,162400,3595,7485.2
8583570000,162400,3595,7486
8584687000,162400,3594,7486.3
8585680000,162400,3596,7487.1
8586538000,162400,3595,7487.5
8587536000,162400,3595,7487.9
8588394000,162400,3595,7488.7
8589643000,162400,3595,7489.1
8590500000,162400,3596,7489.9
8591492000,162400,3595,7490.3
8592351000,162400,3596,7490.7
8593344000,162400,3596,7491.5
8594456000,162400,3595,7491.8
8595448000,162400,3595,7492.7
8596306000,162400,3595,7493
8597303000,162400,3595,7493.9
8598160000,162400,3595,7494.2
8599409000,162400,3594,7495
8600267000,162400,3594,7495.4
8601260000,162400,3595,7496.2
8602118000,162400,3595,7496.6
8603110000,162400,3594,7497
8604223000,162400,3594,7497.8
8605216000,162400,3595,7498.2
8606073000,162400,3595,7499
8607072000,162400,3595,7499.4
8607929000,162400,3595,7500.2
8609178000,162400,3595,7500.5
8610036000,162400,3596,7501.4
8611027000,162400,3595,7501.7
8611885000,162400,3595,7502.1
8612877000,162400,3595,7502.9
8613992000,162400,3595,7503.3
8614984000,162400,3594,7504.1
8615842000,162400,3595,7504.5
8616840000,162400,3595,7505.3
8617698000,162400,3594,7505.7
8618946000,162400,3594,7506.5
8619803000,162400,3594,7506.9
8620797000,162400,3594,7507.7
8621655000,162400,3594,7508.1
8622647000,162400,3594,7508.5
8623759000,162400,3594,7509.3
8624752000,162400,3594,7509.6
8625668000,162400,3594,7510.4
8626662000,162400,3594,7510.8
8627526000,162400,3594,7511.2
8628775000,162400,3595,7512
8629633000,162400,3594,7512.4
8630626000,162400,3594,7513.2
8631483000,162400,3593,7513.6
8632477000,162400,3593,7514.4
8633591000,162400,3593,7514.8
8634584000,162400,3593,7515.6
8635440000,162400,3593,7516
8636432000,162400,3593,7516.8
8637296000,162400,3593,7517.2
8638545000,162400,3594,7518
8639401000,162400,3594,7518.3
8640395000,162400,3594,7518.7
8641252000,162400,3594,7519.5
8642245000,162400,3594,7519.9
8643359000,162400,3594,7520.7
8644352000,162400,3594,7521.1
8645209000,162400,3595,7521.9
8646202000,162400,3594,7522.3
8647066000,162400,3594,7522.7
8648315000,162400,3594,7523.5
8649174000,162400,3594,7523.8
8650166000,162400,3593,7524.7
8651024000,162400,3593,7525
8652017000,162400,3594,7525.9
8653131000,162400,3593,7526.2
8654123000,162400,3594,7527
8654982000,162400,3594,7527.4
8655975000,162400,3594,7528.2
8656837000,162800,3594,7528.6
8658085000,162800,3595,7529.4
8658943000,162800,3594,7529.8
8659936000,162800,3594,7530.2
8660794000,162800,3594,7531
8661786000,162800,3594,7531.4
8662900000,162800,3594,7532.2
8663893000,162800,3594,7532.5
8664751000,162800,3594,7532.9
8665744000,162800,3595,7533.7
8666603000,162800,3594,7534.1
8667862000,162800,3594,7534.9
8668720000,162800,3594,7535.3
8669714000,162800,3594,7536.1
8670571000,162800,3594,7536.5
8671565000,162800,3595,7537.3
8672677000,162800,3594,7537.7
8673670000,162800,3596,7538.5
8674527000,162800,3595,7538.9
8675519000,162800,3595,7539.3
8676376000,162800,3595,7540.1
8677630000,162800,3594,7540.4
8678488000,162800,3596,7541.3
8679481000,162800,3595,7541.6
8680338000,162800,3595,7542
8681332000,162800,3595,7542.8
8682445000,162800,3595,7543.2
8683439000,162800,3595,7544
8684297000,162800,3595,7544.4
8685288000,162800,3595,7545.2
8686147000,162800,3594,7545.6
8687401000,162800,3594,7546.4
8688258000,162800,3594,7546.8
8689250000,162800,3594,7547.6
8690109000,162800,3594,7548
8691101000,162800,3594,7548.3
8692214000,162800,3594,7549.1
8693206000,162800,3594,7549.5
8694064000,162800,3594,7550.3
8695056000,162800,3594,7550.7
8695914000,162800,3595,7551.5
8697168000,162800,3594,7551.9
8698025000,162800,3595,7552.7
8699017000,162800,3594,7553.1
8699876000,162800,3595,7553.5
8700868000,162800,3594,7554.3
8701982000,162800,3595,7554.7
8702975000,162800,3594,7555.5
8703832000,162800,3594,7555.9
8704825000,162800,3594,7556.7
8705683000,162800,3594,7557
8706936000,162800,3594,7557.8
8707795000,162800,3594,7558.2
8708788000,162800,3595,7559
8709651000,162800,3594,7559.4
8710644000,162800,3595,7559.8
8711757000,162800,3594,7560.6
8712750000,162800,3594,7561
8713608000,162800,3594,7561.8
8714601000,162800,3594,7562.2
8715459000,162800,3594,7562.6
8716713000,162800,3594,7563.4
8717570000,162800,3594,7563.7
8718563000,162800,3593,7564.5
8719421000,162800,3593,7564.9
8720413000,162800,3593,7565.7
8721526000,162800,3592,7566.1
8722518000,162800,3592,7566.9
8723375000,162800,3592,7567.3
8724368000,162800,3593,7568.1
8725227000,162800,3592,7568.5
8726475000,162800,3593,7569.3
8727339000,162800,3592,7569.7
8728332000,162800,3593,7570.5
8729190000,162800,3593,7570.9
8730184000,162800,3593,7571.3
8731296000,162800,3593,7572.1
8732289000,162800,3593,7572.4
8733147000,162800,3594,7573.3
8734140000,162800,3593,7573.6
8734998000,162800,3593,7574
8736246000,162800,3593,7574.8
8737109000,162800,3592,7575.2
8738102000,162800,3592,7576
8738960000,162800,3592,7576.4
8739953000,162800,3592,7577.2
8741067000,162800,3592,7577.6
8742059000,162800,3592,7578.4
8742918000,162800,3592,7578.8
8743911000,162800,3593,7579.6
8744768000,162800,3593,7580
8746016000,162800,3594,7580.8
8746880000,162800,3593,7581.1
8747874000,162800,3593,7581.5
8748731000,162400,3593,7582.3
8749723000,162400,3594,7582.7
8750837000,162400,3593,7583.5
8751835000,162400,3594,7583.9
8752693000,162400,3593,7584.3
