Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"44385789000","689000","3597","43024.6"
"44386868000","689000","3596","43027.6"
"44387947000","689000","3597","43030.1"
"44389288000","689000","3597","43033.5"
"44390367000","689000","3597","43036.1"
"44391445000","689000","3597","43039.0"
"44392524000","689000","3597","43041.6"
"44393602000","689000","3597","43044.1"
"44394937000","689000","3597","43047.5"
"44396015000","689000","3597","43050.1"
"44397094000","689000","3597","43053.0"
"44398171000","689000","3596","43055.6"
"44399256000","689000","3596","43058.1"
"44400590000","689000","3597","43061.5"
"44401670000","691400","3597","43064.5"
"44402747000","691400","3597","43067.0"
"44403826000","691400","3597","43069.6"
"44404905000","691400","3597","43072.6"
"44406239000","691400","3596","43075.5"
"44407317000","691400","3596","43078.5"
"44408396000","691400","3596","43081.0"
"44409485000","691400","3597","43083.6"
"44410563000","691400","3597","43086.6"
"44411898000","691400","3598","43089.9"
"44412977000","691400","3597","43092.5"
"44414056000","691400","3597","43095.0"
"44415135000","691400","3597","43098.0"
"44416214000","691400","3598","43100.6"
"44417549000","691400","3598","43103.9"
"44418628000","691400","3597","43106.5"
"44419712000","691400","3599","43109.5"
"44420791000","691400","3598","43112.0"
"44421871000","691400","3598","43114.6"
"44423204000","691400","3597","43117.9"
"44424283000","691400","3597","43120.5"
"44425362000","691500","3597","43123.5"
"44426441000","691500","3597","43126.0"
"44427521000","691500","3597","43129.0"
"44428856000","691500","3596","43131.9"
"44429940000","691500","3596","43134.9"
"44431019000","691500","3596","43137.5"
"44432098000","691500","3596","43140.0"
"44433176000","691500","3597","43143.0"
"44434510000","691500","3595","43145.9"
"44435588000","691500","3596","43148.5"
"44436667000","691500","3596","43151.5"
"44437745000","691500","3596","43154.0"
"44438824000","691500","3596","43156.6"
"44440164000","691500","3596","43160.0"
"44441242000","691500","3597","43162.5"
"44442321000","691500","3597","43165.5"
"44443400000","691500","3596","43168.0"
"44444479000","691500","3597","43170.6"
"44445811000","691500","3597","43174.0"
"44446890000","691500","3597","43176.5"
"44447969000","691500","3596","43179.5"
"44449048000","686600","3597","43182.0"
"44450132000","686600","3597","43184.6"
"44451471000","686600","3597","43188.0"
"44452551000","686600","3597","43190.5"
"44453629000","686600","3597","43193.5"
"44454709000","686600","3597","43196.0"
"44455788000","686600","3597","43198.6"
"44457122000","686600","3597","43202.0"
"44458201000","686600","3597","43204.5"
"44459285000","686600","3597","43207.5"
"44460363000","686600","3597","43210.0"
"44461442000","686600","3596","43212.6"
"44462775000","686600","3597","43216.0"
"44463855000","686600","3596","43218.5"
"44464933000","686600","3597","43221.5"
"44466012000","686600","3596","43224.0"
"44467091000","686600","3596","43226.6"
"44468424000","686600","3595","43230.0"
"44469508000","686600","3595","43232.5"
"44470586000","686600","3595","43235.5"
"44471665000","686600","3595","43238.0"
"44472744000","686300","3594","43240.6"
"44474078000","686300","3594","43244.0"
"44475157000","686300","3594","43246.5"
"44476237000","686300","3594","43249.5"
"44477315000","686300","3594","43252.0"
"44478394000","686300","3594","43254.6"
"44479734000","686300","3594","43258.0"
"44480812000","686300","3594","43260.5"
"44481892000","686300","3594","43263.5"
"44482971000","686300","3594","43266.0"
"44484050000","686300","3595","43268.6"
"44485385000","686300","3595","43272.0"
"44486463000","686300","3595","43274.5"
"44487542000","686300","3595","43277.5"
"44488621000","686300","3595","43280.0"
"44489705000","686300","3595","43283.0"
"44491038000","686300","3595","43286.0"
"44492116000","686300","3595","43288.9"
"44493195000","686300","3595","43291.5"
"44494280000","686300","3596","43294.0"
"44495358000","686300","3595","43297.0"
"44496693000","688900","3595","43300.0"
"44497771000","688900","3595","43302.9"
"44498850000","688900","3595","43305.5"
"44499935000","688900","3595","43308.0"
"44501014000","688900","3594","43311.0"
"44502348000","688900","3595","43314.0"
"44503427000","688900","3595","43316.9"
"44504505000","688900","3594","43319.5"
"44505585000","688900","3594","43322.0"
"44506663000","688900","3594","43325.0"
"44507997000","688900","3594","43328.0"
"44509076000","688900","3594","43330.9"
"44510162000","688900","3594","43333.5"
"44511240000","688900","3594","43336.0"
"44512319000","688900","3594","43339.0"
"44513653000","688900","3595","43342.0"
"44514731000","688900","3595","43344.9"
"44515810000","688900","3595","43347.5"
"44516889000","688900","3595","43350.5"
"44517967000","688900","3595","43353.0"
"44519307000","688900","3596","43356.4"
"44520385000","691500","3596","43358.9"
"44521464000","691500","3596","43361.5"
"44522543000","691500","3596","43364.5"
"44523622000","691500","3596","43367.0"
"44524956000","691500","3596","43370.4"
"44526036000","691500","3596","43372.9"
"44527114000","691500","3596","43375.9"
"44528193000","691500","3596","43378.5"
"44529276000","691500","3596","43381.0"
"44530610000","691500","3597","43384.4"
"44531689000","691500","3597","43386.9"
"44532768000","691500","3596","43389.9"
"44533847000","691500","3596","43392.5"
"44534926000","691500","3597","43395.4"
"44536264000","691500","3597","43398.4"
"44537343000","691500","3597","43401.4"
"44538421000","691500","3596","43403.9"
"44539505000","691500","3597","43406.5"
"44540584000","691500","3597","43409.4"
"44541920000","691500","3598","43412.4"
"44542998000","691500","3597","43415.4"
"44544075000","691500","3596","43417.9"
"44545154000","691500","3597","43420.9"
"44546233000","691500","3597","43423.4"
"44547567000","691500","3598","43426.8"
"44548647000","691500","3597","43429.4"
"44549732000","691500","3597","43431.9"
"44550811000","691500","3597","43434.9"
"44551890000","691500","3597","43437.4"
"44553225000","691500","3597","43440.8"
"44554303000","691500","3597","43443.4"
"44555382000","691500","3597","43446.4"
"44556461000","691500","3597","43448.9"
"44557541000","691500","3597","43451.4"
"44558875000","691500","3597","43454.8"
"44559960000","691500","3596","43457.4"
"44561037000","691500","3597","43460.4"
"44562116000","691500","3597","43462.9"
"44563195000","691500","3597","43465.4"
"44564529000","691500","3597","43468.8"
"44565608000","691500","3597","43471.4"
"44566686000","691500","3596","43474.4"
"44567764000","681400","3596","43476.0"
"44568623000","681400","3597","43476.4"
"44569876000","681400","3596","43476.8"
"44570734000","681400","3596","43477.2"
"44571726000","681400","3596","43477.5"
"44572585000","681400","3596","43477.9"
"44573577000","681400","3596","43478.3"
"44574692000","681400","3595","43478.7"
"44575686000","681400","3596","43479.5"
"44576543000","681400","3596","43479.9"
"44577541000","681400","3596","43480.2"
"44578399000","681400","3597","43480.6"
"44579653000","681400","3597","43481.0"
"44580511000","681400","3597","43481.4"
"44581504000","681400","3596","43481.7"
"44582361000","681400","3596","43482.1"
"44583354000","681400","3596","43482.9"
"44584468000","681400","3596","43483.3"
"44585461000","681400","3596","43483.7"
"44586319000","681400","3596","43484.1"
"44587313000","681400","3597","43484.4"
"44588170000","681400","3596","43484.8"
"44589425000","681400","3596","43485.2"
"44590282000","681400","3596","43485.6"
"44591275000","681400","3596","43486.4"
"44592134000","681400","3595","43486.4"
"44593127000","681400","3595","43487.1"
"44594241000","681400","3595","43487.5"
"44595234000","681400","3594","43487.9"
"44596093000","681400","3595","43488.3"
"44597085000","681400","3594","43488.6"
"44597944000","681400","3595","43489.0"
"44599198000","681400","3594","43489.8"
"44600056000","681400","3595","43490.2"
"44601049000","681400","3594","43490.6"
"44601908000","681400","3595","43491.0"
"44602900000","681400","3595","43491.3"
"44604015000","681400","3595","43491.7"
"44605009000","681400","3595","43492.1"
"44605867000","681400","3595","43492.5"
"44606860000","681400","3595","43492.8"
"44607718000","681400","3594","43493.2"
"44608965000","681400","3595","43494.0"
"44609829000","681400","3595","43494.4"
"44610822000","681400","3594","43494.8"
"44611681000","681400","3595","43495.2"
"44612673000","681400","3595","43495.5"
"44613787000","681400","3595","43495.9"
"44614779000","681400","3595","43496.7"
"44615638000","681400","3595","43496.7"
"44616631000","681400","3595","43497.5"
"44617490000","681400","3595","43497.9"
"44618738000","681400","3595","43498.2"
"44619606000","681400","3595","43498.6"
"44620599000","681400","3595","43499.0"
"44621457000","681400","3595","43499.4"
"44622450000","681400","3595","43499.7"
"44623564000","681400","3595","43500.1"
"44624557000","681400","3594","43500.9"
"44625416000","681400","3594","43501.3"
"44626409000","681400","3594","43501.7"
"44627267000","681400","3594","43502.1"
"44628516000","681400","3594","43502.4"
"44629380000","681400","3594","43502.8"
"44630373000","681400","3594","43503.2"
"44631230000","681400","3594","43503.6"
"44632223000","681400","3595","43504.4"
"44633337000","681400","3595","43504.7"
"44634329000","681400","3595","43505.1"
"44635188000","681400","3595","43505.5"
"44636181000","681400","3595","43505.9"
"44637039000","681400","3595","43506.3"
"44638287000","681400","3595","43506.6"
"44639146000","681400","3595","43507.0"
"44640145000","681400","3595","43507.8"
"44641003000","681400","3596","43508.2"
"44641997000","681400","3595","43508.6"
"44643111000","681400","3596","43508.9"
"44644104000","681400","3596","43509.3"
"44644962000","681400","3596","43509.7"
"44645954000","681400","3596","43510.1"
"44646813000","681400","3595","43510.5"
"44648060000","681400","3595","43511.3"
"44648917000","681400","3595","43511.6"
"44649915000","681400","3595","43512.0"
"44650774000","681400","3595","43512.4"
"44651767000","681400","3595","43512.8"
"44652882000","681400","3595","43513.1"
"44653875000","681400","3595","43513.5"
"44654733000","681400","3595","43513.9"
"44655725000","681400","3595","43514.7"
"44656584000","681400","3595","43514.7"
"44657830000","681400","3595","43515.5"
"44658689000","681400","3595","43515.8"
"44659688000","681400","3595","43516.2"
"44660546000","681400","3595","43516.6"
"44661544000","681400","3595","43517.0"
"44662657000","681400","3595","43517.3"
"44663651000","681400","3595","43518.1"
"44664509000","681400","3596","43518.5"
"44665503000","681400","3595","43518.9"
"44666361000","681400","3595","43519.3"
"44667609000","681400","3596","43519.7"
"44668468000","681400","3595","43520.0"
"44669466000","681400","3596","43520.4"
"44670324000","681400","3595","43520.8"
"44671317000","681400","3596","43521.6"
"44672431000","681400","3597","43522.0"
"44673424000","681400","3596","43522.4"
"44674281000","681400","3596","43522.7"
"44675275000","681400","3596","43523.1"
"44676133000","681400","3596","43523.5"
"44677381000","681400","3596","43523.9"
"44678239000","681400","3596","43524.2"
"44679236000","681400","3596","43525.0"
"44680094000","681400","3597","43525.4"
"44681087000","681400","3596","43525.8"
"44682201000","681400","3596","43526.2"
"44683194000","681400","3596","43526.6"
"44684052000","681400","3596","43526.9"
"44685045000","681400","3595","43527.3"
"44685903000","681400","3595","43527.7"
"44687151000","122100","3596","43528.5"
"44688009000","122100","3596","43528.9"
"44689002000","122100","3595","43529.2"
"44689867000","122100","3596","43529.6"
"44690859000","122100","3595","43530.0"
"44691973000","122100","3595","43530.4"
"44692966000","122100","3595","43530.8"
"44693823000","122100","3595","43531.1"
"44694817000","122100","3596","43531.5"
"44695675000","122100","3595","43531.9"
"44696921000","122100","3596","43532.7"
"44697780000","122100","3596","43533.1"
"44698772000","122100","3596","43533.5"
"44699636000","122100","3595","43533.8"
"44700630000","122100","3595","43534.2"
"44701744000","122100","3595","43534.6"
"44702737000","122100","3595","43535.4"
"44703600000","122100","3596","43535.8"
"44704593000","122100","3595","43536.1"
"44705450000","122100","3596","43536.5"
"44706699000","122100","3596","43536.9"
"44707557000","122100","3596","43537.3"
"44708550000","122100","3596","43537.7"
"44709413000","122100","3595","43538.0"
"44710406000","122100","3596","43538.4"
"44711520000","122100","3596","43539.2"
"44712513000","122100","3596","43539.6"
"44713371000","122100","3595","43540.0"
"44714365000","122100","3596","43540.3"
"44715224000","122100","3596","43540.7"
"44716472000","122100","3596","43541.1"
"44717330000","122100","3596","43541.5"
"44718324000","122100","3595","43541.9"
"44719188000","122100","3596","43542.2"
"44720180000","122100","3595","43543.0"
"44721295000","122100","3595","43543.4"
"44722288000","122100","3596","43543.8"
"44723147000","122100","3595","43544.2"
"44724140000","122100","3596","43544.6"
"44725000000","122100","3595","43544.9"
"44726248000","122100","3595","43545.3"
"44727106000","122100","3595","43545.7"
"44728097000","122100","3595","43546.5"
"44728955000","122100","3595","43546.9"
"44729953000","122100","3595","43547.2"
"44731067000","122100","3595","43547.6"
"44732061000","122100","3595","43548.0"
"44732918000","122100","3595","43548.4"
"44733912000","122100","3595","43548.8"
"44734770000","122100","3595","43549.1"
"44736018000","122100","3595","43549.9"
"44736876000","122100","3595","43550.3"
"44737869000","122100","3595","43550.7"
"44738727000","122100","3595","43551.1"
"44739726000","122100","3595","43551.4"
"44740841000","122100","3595","43551.8"
"44741834000","122100","3595","43552.2"
"44742692000","122100","3595","43552.6"
"44743686000","122100","3595","43553.4"
"44744543000","122100","3596","43553.8"
"44745796000","122100","3595","43554.1"
"44746655000","122100","3596","43554.5"
"44747648000","122100","3596","43554.9"
"44748506000","122100","3596","43555.3"
"44749505000","122100","3596","43555.6"
"44750619000","122100","3596","43556.0"
"44751613000","122100","3596","43556.8"
"44752470000","122100","3596","43557.2"
"44753464000","122100","3596","43557.6"
"44754321000","122100","3597","43558.0"
"44755570000","122100","3596","43558.3"
"44756429000","122100","3596","43558.7"
"44757421000","122100","3596","43559.1"
"44758280000","122100","3596","43559.5"
"44759277000","122100","3596","43560.3"
"44760392000","122100","3596","43560.7"
"44761385000","122100","3595","43561.0"
"44762242000","122100","3596","43561.4"
"44763236000","122100","3595","43561.8"
"44764094000","122100","3595","43562.2"
"44765343000","122100","3595","43563.0"
"44766201000","122100","3595","43563.0"
"44767193000","122100","3596","43563.7"
"44768052000","122100","3596","43564.1"
"44769046000","122100","3596","43564.5"
"44770165000","122100","3596","43564.9"
"44771158000","122100","3595","43565.2"
"44772017000","122100","3596","43565.6"
"44773010000","122100","3595","43566.0"
"44773867000","122100","3595","43566.4"
"44775116000","122100","3596","43567.2"
"44775972000","122100","3596","43567.6"
"44776966000","122100","3595","43567.9"
"44777824000","122100","3596","43568.3"
"44778817000","122100","3596","43568.7"
"44779937000","122100","3595","43569.1"
"44780930000","122100","3595","43569.4"
"44781787000","122100","3595","43569.8"
"44782780000","122100","3596","43570.6"
"44783638000","122100","3596","43571.0"
"44784886000","122100","3596","43571.4"
"44785745000","122100","3596","43571.8"
"44786738000","122100","3596","43572.1"
"44787601000","122100","3596","43572.5"
"44788594000","122100","3595","43572.9"
"44789713000","122100","3595","43573.3"
"44790706000","122100","3596","43574.1"
"44791564000","122100","3596","43574.5"
"44792557000","122100","3596","43574.8"
"44793416000","122100","3596","43575.2"
"44794665000","122100","3596","43575.6"
"44795524000","122100","3596","43576.0"
"44796516000","122100","3595","43576.3"
"44797374000","122100","3595","43576.7"
"44798367000","122100","3596","43577.5"
"44799486000","122100","3596","43577.9"
"44800478000","122100","3595","43578.3"
"44801336000","122100","3595","43578.7"
"44802329000","122100","3595","43579.0"
"44803188000","122100","3595","43579.4"
"44804435000","122100","3594","43579.8"
"44805293000","122100","3594","43580.2"
"44806286000","122400","3595","43581.0"
"44807144000","122400","3596","43581.4"
"44808137000","122400","3596","43581.7"
"44809256000","122400","3595","43582.1"
"44810249000","122400","3596","43582.5"
"44811108000","122400","3595","43582.9"
"44812101000","122400","3595","43583.2"
"44812959000","122400","3595","43583.6"
"44814208000","122400","3595","43584.4"
"44815066000","122400","3596","43584.8"
"44816059000","122400","3595","43585.2"
"44816918000","122400","3595","43585.6"
"44817911000","122400","3595","43585.9"
"44819025000","122400","3595","43586.3"
"44820023000","122400","3595","43586.7"
"44820880000","122400","3595","43587.1"
"44821873000","122400","3596","43587.9"
"44822731000","122400","3596","43588.2"
"44823980000","122400","3596","43588.6"
"44824839000","122400","3596","43589.0"
"44825832000","122400","3596","43589.4"
"44826690000","122400","3596","43589.8"
"44827682000","122400","3596","43590.1"
"44828797000","122400","3596","43590.5"
"44829800000","122400","3596","43591.3"
"44830658000","122400","3596","43591.7"
"44831652000","122400","3596","43592.1"
"44832511000","122400","3596","43592.5"
"44833758000","122400","3596","43592.8"
"44834617000","122400","3596","43593.2"
"44835610000","122400","3596","43593.6"
"44836468000","122400","3596","43594.0"
"44837460000","122400","3596","43594.8"
"44838574000","122400","3597","43595.1"
"44839572000","122400","3596","43595.5"
"44840431000","122400","3596","43595.9"
"44841425000","122400","3596","43596.3"
"44842283000","122400","3596","43596.7"
"44843532000","122400","3596","43597.0"
"44844391000","122400","3596","43597.4"
"44845384000","122400","3597","43598.2"
"44846242000","122400","3596","43598.2"
"44847234000","122400","3597","43599.0"
"44848347000","122400","3597","43599.3"
"44849346000","122400","3597","43599.7"
"44850204000","122400","3597","43600.1"
"44851198000","122400","3596","43600.5"
"44852056000","122400","3596","43600.9"
"44853304000","122400","3597","43601.6"
"44854162000","122400","3596","43601.6"
"44855154000","122400","3596","43602.4"
"44856013000","122400","3596","43602.8"
"44857005000","122400","3596","43603.2"
"44858120000","122400","3597","43603.5"
"44859113000","122400","3596","43603.9"
"44859977000","122400","3596","43604.3"
"44860970000","122400","3596","43604.7"
"44861828000","122400","3596","43605.1"
"44863076000","122400","3596","43605.8"
"44863935000","122400","3596","43606.2"
"44864927000","122400","3597","43606.6"
"44865785000","122400","3596","43607.0"
"44866778000","122400","3597","43607.4"
"44867892000","122400","3596","43607.7"
"44868885000","122400","3597","43608.1"
"44869749000","122400","3597","43608.5"
"44870741000","122400","3596","43609.3"
"44871604000","122400","3596","43609.7"
"44872852000","122400","3596","43610.1"
"44873711000","122400","3596","43610.4"
"44874705000","122400","3595","43610.8"
"44875563000","122400","3595","43611.2"
"44876556000","122400","3595","43611.6"
"44877670000","122400","3595","43611.9"
"44878663000","122400","3596","43612.7"
"44879526000","122400","3596","43613.1"
"44880520000","122400","3596","43613.5"
"44881377000","122400","3595","43613.9"
"44882626000","122400","3596","43614.3"
"44883484000","122400","3595","43614.6"
"44884477000","122400","3596","43615.0"
"44885336000","122400","3596","43615.4"
"44886328000","122400","3596","43616.2"
"44887443000","122400","3596","43616.6"
"44888436000","122400","3596","43616.9"
"44889301000","122400","3596","43617.3"
"44890294000","122400","3596","43617.7"
"44891153000","122400","3596","43618.1"
"44892401000","122400","3596","43618.5"
"44893259000","122400","3595","43618.8"
"44894252000","122400","3595","43619.6"
"44895110000","122400","3596","43620.0"
"44896102000","122400","3596","43620.4"
"44897216000","122400","3596","43620.8"
"44898209000","122400","3596","43621.2"
"44899067000","122400","3595","43621.5"
"44900066000","122400","3596","43621.9"
"44900925000","122400","3596","43622.3"
"44902173000","122400","3596","43623.1"
"44903032000","122400","3597","43623.5"
"44904024000","122400","3597","43623.8"
"44904882000","122400","3597","43624.2"
"44905874000","122400","3597","43624.6"
"44906989000","122400","3596","43625.0"
"44907983000","122400","3596","43625.4"
"44908840000","122400","3596","43625.7"
"44909838000","122400","3596","43626.1"
"44910696000","122400","3596","43626.5"
"44911944000","122400","3597","43627.3"
"44912806000","122400","3596","43627.7"
"44913798000","122400","3596","43628.0"
"44914657000","122400","3596","43628.4"
"44915650000","122400","3596","43628.8"
"44916764000","122400","3596","43629.2"
"44917757000","122400","3596","43630.0"
"44918616000","122400","3596","43630.0"
"44919613000","122400","3596","43630.7"
"44920472000","122400","3596","43631.1"
"44921720000","122400","3596","43631.5"
"44922578000","122400","3596","43631.9"
"44923572000","122400","3596","43632.2"
"44924431000","122400","3596","43632.6"
"44925425000","121300","3596","43633.0"
"44926537000","121300","3596","43633.4"
"44927531000","121300","3596","43634.2"
"44928390000","121300","3596","43634.6"
"44929388000","121300","3596","43634.9"
"44930246000","121300","3596","43635.3"
"44931495000","121300","3596","43635.7"
"44932354000","121300","3596","43636.1"
"44933347000","121300","3596","43636.5"
"44934205000","121300","3596","43636.8"
"44935196000","121300","3595","43637.6"
"44936310000","121300","3595","43638.0"
"44937302000","121300","3595","43638.4"
"44938160000","121300","3595","43638.8"
"44939153000","121300","3595","43639.1"
"44940017000","121300","3595","43639.5"
"44941266000","121300","3595","43639.9"
"44942124000","121300","3595","43640.3"
"44943118000","121300","3596","43641.1"
"44943976000","121300","3596","43641.5"
"44944970000","121300","3596","43641.8"
"44946084000","121300","3596","43642.2"
"44947078000","121300","3596","43642.6"
"44947937000","121300","3596","43643.0"
"44948929000","121300","3596","43643.3"
"44949793000","121300","3597","43643.7"
"44951041000","121300","3596","43644.5"
"44951899000","121300","3595","43644.9"
"44952891000","121300","3595","43645.3"
"44953750000","121300","3596","43645.7"
"44954748000","121300","3596","43646.0"
"44955862000","121300","3596","43646.4"
"44956856000","121300","3596","43646.8"
"44957714000","121300","3596","43647.2"
"44958706000","121300","3597","43648.0"
"44959570000","121300","3596","43648.0"
"44960818000","121300","3596","43648.7"
"44961677000","121300","3596","43649.1"
"44962670000","121300","3596","43649.5"
"44963527000","121300","3596","43649.9"
"44964520000","121300","3596","43650.2"
"44965634000","121300","3596","43650.6"
"44966626000","121300","3596","43651.4"
"44967485000","121300","3597","43651.8"
"44968477000","121300","3596","43652.2"
"44969341000","121300","3597","43652.6"
"44970589000","121300","3597","43652.9"
"44971448000","121300","3597","43653.3"
"44972440000","121300","3596","43653.7"
"44973298000","121300","3596","43654.1"
"44974290000","121300","3597","43654.9"
"44975405000","121300","3597","43655.3"
"44976397000","121300","3597","43655.6"
"44977256000","121300","3597","43656.0"
"44978248000","121300","3597","43656.4"
"44979106000","121300","3597","43656.8"
"44980361000","121300","3597","43657.1"
"44981219000","121300","3597","43657.5"
"44982212000","121300","3598","43658.3"
"44983070000","121300","3597","43658.3"
"44984062000","121300","3597","43659.1"
"44985176000","121300","3597","43659.5"
"44986169000","121300","3598","43659.8"
"44987028000","121300","3597","43660.2"
"44988020000","121300","3597","43660.6"
"44988878000","121300","3596","43661.0"
"44990132000","121300","3598","43661.8"
"44990990000","121300","3598","43662.2"
"44991983000","121300","3597","43662.5"
"44992842000","121300","3597","43662.9"
"44993833000","121300","3597","43663.3"
"44994948000","121300","3597","43663.7"
"44995940000","121300","3597","43664.0"
"44996804000","121300","3597","43664.4"
"44997796000","121300","3596","43664.8"
"44998653000","121300","3596","43665.2"
"44999908000","121300","3597","43666.0"
"45000766000","121300","3597","43666.4"
"45001759000","121300","3596","43666.7"
"45002616000","121300","3596","43667.1"
"45003609000","121300","3596","43667.5"
"45004722000","121300","3596","43667.9"
"45005714000","121300","3596","43668.7"
"45006573000","121300","3596","43669.1"
"45007566000","121300","3596","43669.4"
"45008425000","121300","3597","43669.8"
"45009678000","121300","3597","43670.2"
"45010537000","121300","3597","43670.6"
"45011530000","121300","3597","43670.9"
"45012388000","121300","3597","43671.3"
"45013380000","121300","3596","43671.7"
"45014493000","121300","3597","43672.5"
"45015486000","121300","3597","43672.9"
"45016344000","121300","3597","43673.3"
"45017338000","121300","3597","43673.6"
"45018196000","121300","3596","43674.0"
"45019450000","121300","3597","43674.4"
"45020308000","121300","3596","43674.8"
"45021300000","121300","3597","43675.6"
"45022158000","121300","3596","43675.6"
"45023151000","121300","3597","43676.3"
"45024265000","121300","3597","43676.7"
"45025257000","121300","3597","43677.1"
"45026116000","121300","3596","43677.5"
"45027109000","121300","3596","43677.8"
"45027967000","121300","3596","43678.2"
"45029221000","121300","3596","43679.0"
"45030079000","121300","3596","43679.0"
"45031071000","121300","3596","43679.8"
"45031930000","121300","3597","43680.2"
"45032922000","121300","3596","43680.5"
"45034037000","121300","3597","43680.9"
"45035030000","121300","3596","43681.3"
"45035888000","121300","3596","43681.7"
"45036880000","121300","3596","43682.0"
"45037737000","121300","3596","43682.4"
"45038990000","121300","3596","43683.2"
"45039853000","121300","3596","43683.6"
"45040846000","121300","3596","43684.0"
"45041705000","121300","3596","43684.4"
"45042697000","121300","3596","43684.7"
"45043812000","122200","3595","43685.1"
"45044806000","122200","3595","43685.5"
"45045663000","122200","3595","43685.9"
"45046656000","122200","3596","43686.7"
"45047513000","122200","3597","43687.0"
"45048761000","122200","3596","43687.4"
"45049624000","122200","3596","43687.8"
"45050617000","122200","3596","43688.2"
"45051475000","122200","3596","43688.6"
"45052469000","122200","3596","43688.9"
"45053581000","122200","3596","43689.3"
"45054574000","122200","3596","43690.1"
"45055431000","122200","3596","43690.5"
"45056424000","122200","3596","43690.9"
"45057282000","122200","3596","43691.3"
"45058531000","122200","3596","43691.6"
"45059394000","122200","3596","43692.0"
"45060386000","122200","3596","43692.4"
"45061245000","122200","3595","43692.8"
"45062237000","122200","3596","43693.6"
"45063350000","122200","3595","43693.9"
"45064343000","122200","3595","43694.3"
"45065201000","122200","3596","43694.7"
"45066194000","122200","3595","43695.1"
"45067052000","122200","3596","43695.5"
"45068299000","122200","3595","43695.8"
"45069158000","122200","3595","43696.2"
"45070155000","122200","3595","43697.0"
"45071013000","122200","3596","43697.4"
"45072006000","122200","3595","43697.8"
"45073120000","122200","3595","43698.1"
"45074113000","122200","3595","43698.5"
"45074971000","122200","3595","43698.9"
"45075964000","122200","3595","43699.3"
"45076823000","122200","3595","43699.7"
"45078072000","122200","3595","43700.4"
"45078930000","122200","3595","43700.8"
"45079929000","122200","3595","43701.2"
"45080791000","122200","3595","43701.6"
"45081784000","122200","3595","43702.0"
"45082898000","122200","3595","43702.3"
"45083891000","122200","3595","43702.7"
"45084750000","122200","3595","43703.1"
"45085743000","122200","3595","43703.9"
"45086601000","122200","3596","43704.3"
"45087848000","122200","3595","43704.6"
"45088706000","122200","3595","43705.0"
"45089705000","122200","3595","43705.4"
"45090564000","122200","3595","43705.8"
"45091556000","122200","3595","43706.2"
"45092671000","122200","3594","43706.5"
"45093663000","122200","3595","43707.3"
"45094521000","122200","3595","43707.7"
"45095513000","122200","3595","43708.1"
"45096370000","122200","3594","43708.5"
"45097618000","122200","3594","43708.9"
"45098476000","122200","3594","43709.2"
"45099474000","122200","3594","43709.6"
"45100333000","122200","3594","43710.0"
"45101325000","122200","3595","43710.8"
"45102439000","122200","3595","43711.2"
"45103432000","122200","3594","43711.5"
"45104290000","122200","3595","43711.9"
"45105284000","122200","3595","43712.3"
"45106143000","122200","3594","43712.7"
"45107391000","122200","3594","43713.1"
"45108249000","122200","3594","43713.4"
"45109247000","122200","3595","43714.2"
"45110105000","122200","3594","43714.2"
"45111098000","122200","3595","43715.0"
"45112212000","122200","3595","43715.4"
"45113205000","122200","3595","43715.7"
"45114063000","122200","3594","43716.1"
"45115057000","122200","3594","43716.5"
"45115914000","122200","3594","43716.9"
"45117163000","122200","3595","43717.7"
"45118021000","122200","3595","43718.1"
"45119014000","122200","3595","43718.4"
"45119878000","122200","3594","43718.8"
"45120871000","122200","3595","43719.2"
"45121985000","122200","3595","43719.6"
"45122983000","122200","3595","43720.0"
"45123841000","122200","3595","43720.3"
"45124834000","122200","3595","43720.7"
"45125693000","122200","3595","43721.1"
"45126940000","122200","3594","43721.9"
"45127799000","122200","3595","43722.3"
"45128792000","122200","3595","43722.6"
"45129656000","122200","3595","43723.0"
"45130648000","122200","3595","43723.4"
"45131762000","122200","3595","43723.8"
"45132755000","122200","3595","43724.2"
"45133612000","122200","3595","43724.5"
"45134605000","122200","3595","43725.3"
"45135464000","122200","3595","43725.7"
"45136712000","122200","3595","43726.1"
"45137570000","122200","3595","43726.5"
"45138563000","122200","3595","43726.8"
"45139427000","122200","3595","43727.2"
"45140420000","122200","3595","43727.6"
"45141534000","122200","3595","43728.0"
"45142527000","122200","3596","43728.8"
"45143384000","122200","3596","43729.2"
"45144377000","122200","3596","43729.5"
"45145235000","122200","3596","43729.9"
"45146483000","122200","3597","43730.3"
"45147341000","122200","3597","43730.7"
"45148334000","122200","3596","43731.1"
"45149198000","122200","3596","43731.4"
"45150191000","122200","3596","43732.2"
"45151304000","122200","3596","43732.6"
"45152297000","122200","3596","43733.0"
"45153155000","122200","3596","43733.4"
"45154148000","122200","3596","43733.7"
"45155007000","122200","3596","43734.1"
"45156255000","122200","3596","43734.5"
"45157113000","122200","3596","43734.9"
"45158107000","122200","3596","43735.7"
"45158965000","122200","3597","43736.1"
"45159963000","122200","3597","43736.4"
"45161077000","122200","3597","43736.8"
"45162070000","122400","3597","43737.2"
"45162928000","122400","3597","43737.6"
"45163920000","122400","3597","43737.9"
"45164783000","122400","3597","43738.3"
"45166031000","122400","3597","43739.1"
"45166889000","122400","3597","43739.5"
"45167883000","122400","3597","43739.9"
